HGNC symbol	MIM morbid accession
MIR548G	
MIR544A	
MIR5687	
MIR369	
MIR3977	
MIR1179	
MIR548H5	
MIR4320	
MIR3914-1	
MIR4272	
MIR6850	
MIR8084	
MIR491	
MIR1207	
MIR3689B	
MIR4472-1	
MIR106A	
MIR8088	
MIR320D2	
MIR424	
RN7SKP147	
MIR224	
	
RNU6-191P	
RN7SL336P	
	
SNORD4B	
RNU6-1005P	
RNU6-491P	
RNU1-132P	
	
RNU6-583P	
RN7SL860P	
	
	
RNU6-1001P	
RN7SKP56	
RNA5SP301	
RNU6-118P	
	
RNU1-86P	
	
	
	
	
	
RN7SL594P	
RN7SKP51	
RNA5SP141	
RNU6-419P	
RNU6-153P	
	
RNA5SP106	
	
RNU6-1057P	
	
RN7SL177P	
	
RNU6-631P	
	
	
	
	
	
RN7SL735P	
	
RNU1-123P	
RNU4-79P	
RNU6-1241P	
	
RN7SL693P	
RN7SKP283	
RNU4-43P	
	
RNU6-78P	
	
RNU7-196P	
RNU6-801P	
	
	
	
	
	
	
RNA5SP465	
	
SNORD32B	
RNU6-72P	
	
SNORD111B	
RNU6-995P	
	
RNU1-134P	
RNU1-34P	
	
RNU6-777P	
	
RNU7-128P	
RN7SL495P	
	
RN7SKP8	
RNU6-1169P	
	
	
	
SNORA24B	
RNU6-80P	
RNU6-108P	
RN7SL277P	
RN7SL452P	
RNA5SP91	
	
	
RNA5SP240	
MIR1302-2	
	
MIR4256	
RN7SKP286	
SNORD117	
MIR6737	
	
RNU6-525P	
	
	
RN7SL826P	
	
RNU6-547P	
MIR4666A	
	
RN7SL736P	
MIR603	
	
RN7SL510P	
SNORA40C	
MIR1254-1	
RNU4-27P	
RNU1-51P	
MIR1228	
RNU6-1216P	
RNA5SP371	
MIR20A	
RN7SKP287	
MIR6764	
	
RN7SL482P	
MIR1185-2	
	
RNU6-1014P	
MIR9-3	
MIR6865	
RNU6-248P	
	
RNA5SP519	
RNU7-4P	
MIR6800	
RNU6-716P	
	
MIR1323	
	
MIR548J	
SNORD84	
RNA5SP303	
SNORD64	
MIR4270	
RNU5A-1	
MIR4804	
	
SNORD24	
MIR6830	
	
	
MIR584	
RNU1-24P	
RNU1-19P	
MIR4634	
	
RN7SL837P	
MIR587	
	
MIR5707	
RNU4ATAC4P	
RNU6-1043P	
MIR124-2	
MIR4665	
RNA5SP503	
RDH13	
RNU6-367P	
	
RNU6-256P	
RNA5SP502	
RN7SL293P	
	
MIR938	
	
MIR6715B	
	
MIR3944	
RNA5SP362	
MIR1304	
RN7SL22P	
MIR6090	
RNU6-333P	
SNORD115-11	
MIR6076	
MIR3118-4	
RNA5SP219	
MIR4712	
	
RNA5SP326	
MIR4515	
MIR5583-1	
MIR520G	
	
RNU6-326P	
MIR155	
RNU6-1089P	
MIR128-2	
MIR4789	
	
	
MIR6829	
MIR574	
MIR6720	
RN7SL300P	
	
MIR550A3	
MIR30B	
SNORD51	
MIR548M	
	
	
	
SNORA58	
	
	
RNU6-37P	
	
	
	
RNU6-1049P	
	
RN7SKP257	
RNU6-1174P	
RNA5SP232	
	
	
	
	
RNA5SP349	
	
RNU6-323P	
RNU6-810P	
	
RN7SL338P	
RN7SL342P	
RNU7-103P	
	
	
RNU6-837P	
	
RNU1-116P	
	
RNU6ATAC28P	
RNU6-906P	
RNU6-1230P	
RN7SL423P	
RN7SKP278	
RNA5SP372	
RNA5SP417	
SNORD54	
SNORD97	
	
RNU6-38P	
	
SNORD115-4	
RN7SL266P	
RNA5SP231	
RN7SL213P	
RNU6-1219P	
RN7SKP263	
RN7SL234P	
	
RN7SL841P	
RN7SKP80	
SNORA74C-2	
RNA5SP455	
RN7SL455P	
	
RNU6-249P	
	
RNU6-924P	
CNOT3	
	
SNORD111	
RNU4ATAC11P	
SNORA48	
RNU7-96P	
RNA5SP441	
RNU6-833P	
RN7SL239P	
RNA5SP176	
	
RNU2-68P	
SNORD32B	
RN7SKP144	
	
	
RNU6-178P	
RNU6-757P	
RNU6-735P	
RNU6-144P	
	
RNU6-597P	
	
	
SNORA11E	
RNU6-406P	
RN7SKP176	
RNVU1-6	
RNU6-374P	
RNU6-694P	
RN7SKP46	
MBOAT7	
RN7SL81P	
RNU2-35P	
RNU6-300P	
RNU1-149P	
SNORD30	
RN7SKP188	
	
MIR6744	
RNA5SP478	
MIR4687	
RNY4P6	
RN7SL381P	
MIR4303	
MIR4500	
RNA5SP228	
MIR4307	
MIR431	
RNU7-56P	
MIR889	
SNORD12B	
MIR3180-3	
MIR4721	
	
MIR5189	
MIR4520-1	
	
MIR497	
	
	
MIR6791	
MIR8077	
RNA5SP375	
MIR6807	
	
MIR4775	
	
MIR4438	
MIR4777	
SNORA15	
MIR802	
	
	
MIR568	
	
MIR15B	
RNU6-365P	
MIR4449	
MIR1243	
RNU6-1232P	
	
MIR4459	
	
MIR339	
RNU6-121P	
MIR3147	
MIR597	
MIR3149	
RNA5SP431	
MIR1234	
MIR4328	
RNU7-85P	
MIR3978	
	
RNU6-251P	
RN7SKP13	
	
RN7SL492P	
	
PRPF31	
	
RN7SL461P	
	
SNORA3C	
SNORD115-40	
	
	
RNU6-61P	
RNU7-169P	
RNU6-965P	
	
RNU6-490P	
	
	
	
RNU2-42P	
RNY3P16	
	
	
	
SNORA33	
	
	
RNU4-80P	
RN7SL469P	
	
SNORD84	
MTMR10	
RNU6ATAC15P	
RNU6-1152P	
RNA5SP422	
	
RNU6-1181P	
RNU6-1311P	
MIR6079	
RNU6-1301P	
MIR1273G	
	
MIR4257	
RNA5SP211	
MIR765	
	
MIR4481	
RNA5SP25	
MIR19A	
	
MIR4506	
RNA5-8S5	
RNA5-8S4	
RNA5-8SN1	
RNA5-8SN2	
RNA5-8SN3	
RNA5-8SN4	
RNA5-8SN5	
MIR136	
	
MIR4539	
	
MIR4507	
RNU6-909P	
MIR6881	
RNU6-1087P	
MIR6766	
	
MIR3180-1	
MIR4526	
MIR520E	
RNA5SP150	
MIR519B	
MIR516B1	
RNU6-840P	
MIR372	
RNU6-1337P	
MIR4436B2	
RNU4-35P	
MIR6871	
MIR3648-2	
MIR563	
RN7SL74P	
MIR6827	
	
MIR548AE2	
MIR8089	
RN7SL567P	
MIR548A1	
SNORD113-1	
MIR7111	
MIR4464	
	
MIR6133	
SNORD115-38	
MIR1273A	
	
	
	
RNU6-226P	
RNU6-438P	
	
RNU6-544P	
RNU2-37P	
RNU6-523P	
	
SNORA81	
RN7SKP173	
RNU6-445P	
RN7SL700P	
RN7SL57P	
RN7SL163P	
RNU7-134P	
RNA5SP438	
	
GP6	614201
RNU2-4P	
SNORD115-21	
	
RNU6-667P	
	
RNA5SP458	
	
RNU6-354P	
RNU7-25P	
	
RNU6-725P	
	
SNORA22B	
SNORD28	
	
	
	
RN7SL152P	
RN7SL559P	
	
RNU2-6P	
	
RN7SKP120	
RNU1-29P	
RNU4-2	
RNU2-58P	
	
RNA5SP192	
	
	
	
	
RN7SL63P	
	
RDH13	
	
	
	
RNU6-1338P	
	
	
	
	
RN7SL366P	
	
	
SNORD84	
RNU6-381P	
	
RDH13	
RNU6-1269P	
RNU4-34P	
RN7SL733P	
RNU7-70P	
SNORA36B	
RNU6-566P	
RNU6-412P	
RDH13	
	
	
RNU6ATAC6P	
	
RNA5S14	
MIR4423	
MIR4258	
RN7SL498P	
MIR4671	
	
MIR548AK	
MIR4482	
	
MIR6073	
MIR548K	
RNA5SP453	
MIR4693	
MIR6763	
RN7SKP293	
MIR3173	
RNU6-221P	
MIR4508	
MIR3670-1	
RN7SKP260	
MIR196A1	
RNA5-8SP7	
MIR4524A	
MIR1539	
	
MIR3190	
RNU2-69P	
MIRLET7E	
MIR499B	
RNU6-803P	
MIR5739	
	
OSCAR	
MIR569	
	
MIR571	
RNU6-1113P	
MIR4285	
MIR3686	
MIR892A	
MIR4255	
MIR513A2	
MIR2682	
RNU5F-3P	
MIR6738	
MIR4654	
	
MIR4742	
MIR5699	
	
MIR3160-1	
MIR125B1	
MIR148B	
	
MIR433	
MIR5094	
	
MIR3175	
RNU4-55P	
MIR1302-10	
MIR6784	
RNU6-774P	
MIR517A	
	
MIR6869	
MIR548AG2	
RNU6-49P	
MIR3199-1	
SNORA16B	
MIR4635	
MIR583	
	
MIR4642	
RN7SKP74	
MIR4658	
MIR3674	
	
MIR4659A	
MIR188	
RNY4P9	
	
	
RNU6-1119P	
RNA5SP262	
RN7SL396P	
MIR320B2	
RNU6-912P	
	
MIR4688	
RNA5SP22	
RN7SL87P	
RNU1-119P	
MIR432	
RNU6-660P	
	
	
MIR3174	
RNA5SP373	
RNU6-664P	
MIR6859-3	
RNU6-1069P	
	
MIR6868	
	
	
RNU6-1273P	
MIR8057	
RNU6-271P	
	
RNA5S17	
MIR1181	
RN7SL105P	
RNU6-32P	
RNU6-456P	
MIR24-2	
RNU1-74P	
	
RNU6-900P	
MIR525	
RNU2-21P	
	
MIR8080	
RNU6-1334P	
RNU6-1293P	
MIR7157	
	
	
MIR185	
RNA5SP195	
SNORD45B	
RN7SL795P	
MIR4645	
RNU6-478P	
RN7SL447P	
MIR586	
	
RN7SL798P	
MIR8055	
RNU6-107P	
RN7SL812P	
RNA5SP62	
MIR598	
MIR30D	
MIR514B	
	
SNORA80E	
RNU7-179P	
SNORD21	
RNU6-1339P	
	
RNU6-911P	
RNU7-67P	
RNA5SP511	
RNA5SP162	
RNA5SP309	
	
RNU6-29P	
RNA5SP133	
	
RNU4-5P	
RNU2-17P	
RNU6-468P	
RNU6-159P	
RNU6-1117P	
RNU1-7P	
RNU1-133P	
RNU2-71P	
	
RNU6-1308P	
RNU6-391P	
SNORA71E	
RNU6-772P	
RN7SL504P	
RNU7-106P	
RN7SL560P	
RNU6-151P	
RNA5SP354	
	
SNORA1	
RN7SL489P	
	
	
RN7SL93P	
RNU6-269P	
RNA5SP222	
	
	
	
RN7SL225P	
	
	
RN7SL833P	
RN7SL667P	
	
SNORD73A	
RN7SL791P	
SNORA38	
RNU4-72P	
	
RNU6ATAC34P	
RNVU1-3	
RNY1P10	
	
RNU4ATAC2P	
RNU6-677P	
	
RNU6-43P	
RN7SL660P	
	
	
	
	
	
RNU7-13P	
RNU6-765P	
RN7SL162P	
	
RNA5SP203	
RNU2-3P	
RNU2-1	
	
RNU6-915P	
RNU6-180P	
RNU6-1150P	
RNU6-850P	
	
	
	
RN7SL411P	
RNA5SP253	
RNU6-741P	
RNA5SP227	
	
	
FAM231B	
RNU6-1163P	
RNU6-662P	
RN7SL789P	
RNA5SP153	
RNU6ATAC14P	
	
SNORD116-27	
RNU6-790P	
RNU6-698P	
RNU7-197P	
	
RN7SKP177	
SNORD114-20	
RNU6-895P	
RNU6-322P	
RN7SL333P	
SNORD38B	
	
RNA5SP383	
RN7SL417P	
	
	
RNU6-669P	
RNU7-55P	
OSCAR	
	
GPX6	
RNA5SP114	
MIR5697	
MIR3657	
	
MIR19B1	
MIR4317	
MIR5583-2	
MIR1238	
RN7SL646P	
MIR524	
MIR2467	
MIR302B	
MIR3661	
RNU7-27P	
MIR1322	
MIR873	
	
MIR4476	
MIR2278	
RNA5SP128	
MIR4672	
MIR6134	
MIR362	
	
MIR514A1	
RN7SL288P	
SNORA16A	
	
	
RNU6-1054P	
RN7SKP259	
RNA5SP284	
	
RNU6-232P	
RNU4-29P	
	
RNU7-120P	
RNU6-1256P	
PRPF31	
RN7SKP25	
RNU6-1071P	
	
	
RNY4P18	
SNORD113-4	
	
RNU6-183P	
RNA5SP28	
	
	
RN7SL77P	
RNU4-45P	
RNU6-604P	
RNU6-398P	
RNU11-3P	
RNA5SP68	
MIR200B	
RN7SKP248	
MIR5008	
MIR3924	
	
MIR8068	
RNU6-223P	
RNU6-375P	
MIR6757	
	
MIR3613	
	
MIR494	
RN7SL121P	
MIR3929	
MIR516A2	
MIR1302-3	
RNU6-628P	
RNU6-497P	
MIR4784	
SNORD61	
MIR4774	
	
MIR548AE1	
	
RN7SL282P	
MIR3616	
RNU6-1081P	
	
MIR1249	
MIR3135A	
RN7SKP205	
RN7SKP33	
MIR2115	
MIR5588	
	
MIR4651	
	
MIR1205	
MIR4289	
SNORD58A	
MIR219B	
MIR6877	
	
RN7SL494P	
	
RNU6-930P	
	
RNU6-804P	
RNU6-589P	
	
RN7SL827P	
	
RNU6-169P	
SNORD53	
RN7SL215P	
SNORA46	
	
RNU1-33P	
RNA5SP490	
	
RNU6-295P	
RN7SL403P	
SNORD109A	
RN7SL818P	
	
RNA5SP275	
	
SNORA11C	
RNA5SP475	
RNU7-126P	
RN7SKP125	
RN7SL491P	
RN7SL679P	
RN7SL809P	
	
RN7SL130P	
RNU6-75P	
	
	
RN7SL368P	
	
	
	
RNU4-32P	
	
SNORD1A	
RNA5SP333	
RNU6-54P	
RN7SL144P	
RNU6-316P	
RNU6-474P	
RNU6-1321P	
SNORD114-31	
RNU6-34P	
RN7SL793P	
	
	
RNU6-164P	
RN7SL787P	
RNU6-1266P	
	
RNU6-875P	
RNU6-673P	
	
RNU6-44P	
RNU2-44P	
RNU6ATAC5P	
RNU6-1224P	
	
SNORA70G	
	
	
RNA5SP295	
RNU6-920P	
RNA5SP363	
	
RNA5SP215	
RN7SL465P	
RNY4P29	
RNA5SP433	
RNU6-1257P	
RNU6-202P	
	
	
RN7SL34P	
RN7SL284P	
RNA5SP134	
	
	
RNU6-1167P	
	
SNORD65	
RNU6ATAC22P	
RNU5B-1	
RN7SL785P	
	
RNA5SP249	
	
	
SNORD43	
RNU6-348P	
	
	
	
RNU1-88P	
RN7SL597P	
	
SNORA70B	
SNORD114-29	
	
	
RNU6-1178P	
RNU6-1193P	
RNU6-941P	
RNU6-1116P	
SNORA15B-1	
SNORA15B-2	
RN7SL405P	
SNORD90	
RNU11-6P	
RNU6-936P	
RNU6-413P	
RNU6-318P	
RNU6-141P	
FAN1	
RNU6-306P	
RN7SKP126	
RNU6-1141P	
RNU6-479P	
RNA5SP304	
RNU6-997P	
RNU6-225P	
RNU7-46P	
RNU6-937P	
	
	
	
	
RNU6-1115P	
RN7SL48P	
RNU6-907P	
RNA5S12	
RNU1-59P	
	
RN7SL189P	
MIR4689	
	
RN7SKP161	
MIR4632	
RNU1-87P	
MIR4694	
MIR3685	
	
MIR6762	
MIR3665	
MIR485	
MIR6772	
MIR4525	
	
MIR522	
MIR1244-1	
MIR1914	
MIR4793	
MIR6825	
WNT3	273395
MIR6891	
MIR1200	
MIR764	
SNORD116-11	
RNU6-511P	
	
	
RNU7-21P	
SNORD52	
MIR34A	
	
MIR4684	
MIR4253	
	
RNU6-1034P	
MIR6734	
SNORD35B	
SNORD102	
MIR1261	
RNU6-552P	
MIR92A1	
RNY1P8	
RNU4-71P	
MIR1233-1	
VSTM1	
RNU2-15P	
MIR4513	
RNA5SP367	
MIR6770-2	
RNU1-75P	
	
MIR3670-4	
RNU1-15P	
MIR122	
RNA5SP329	
RN7SL810P	
MIR1199	
	
MIR6799	
RNA5SP45	
MIR128-1	
	
MIR562	
RNU2-16P	
RNA5S13	
MIR3653	
	
	
MIR658	
	
MIRLET7G	
RN7SKP92	
MIR4653	
	
SNORD116-14	
MIR4662A	
	
RN7SKP246	
MIRLET7D	
	
MIR23C	
	
MIR548AN	
TFPT	
RN7SL596P	
SNORA50D	
RNU7-35P	
RNU6-1056P	
	
RN7SL380P	
RNU6-1323P	
	
	
RNU1-54P	
MIR1255B2	
RN7SL864P	
MIR1295A	
RNU5A-4P	
SNORA19	
MIR215	
RN7SKP279	
MIR4675	
	
RNU2-61P	
MIR4690	
MIR1252	
RN7SL241P	
MIR6765	
	
	
MIR212	
MIR301A	
RN7SL32P	
MIR4316	
	
MIR519C	
SNORD115-15	
MIR521-1	
	
MIR3130-1	
MIR3130-2	
MIR1294	
	
	
MIR5685	
MIR4656	
	
MIR106B	
RN7SKP15	
MIR3907	
SNORD116-30	
RNA5SP456	
MIR510	
SNORA56	
	
RN7SL259P	
SNORD114-28	
RNA5SP430	
RNU6-1140P	
RN7SL8P	
RNU6-481P	
RN7SL525P	
	
RNU6-884P	
	
RNU6-332P	
RNU6-706P	
RNU6-940P	
RN7SL478P	
RNA5SP72	
RNU6-395P	
RNA5SP359	
RN7SL135P	
RNU6-255P	
	
RN7SL443P	
	
	
	
RNU6-887P	
	
SNORD36C	
RNA5SP29	
	
RN7SKP131	
SNORD115-47	
RN7SL390P	
SCARNA1	
	
	
	
RN7SL50P	
RN7SL620P	
	
	
RNA5SP234	
	
RNA5SP119	
RNA5SP84	
	
RNU4-83P	
RN7SL149P	
RN7SL551P	
RN7SL769P	
RNU4-68P	
	
RN7SKP40	
SNORD114-13	
	
	
RNU6-1170P	
	
	
	
RN7SL573P	
RNA5SP179	
RN7SL847P	
RN7SL314P	
	
RNU6-216P	
RNA5SP97	
	
	
SNORA35B	
RNU6-435P	
RN7SL680P	
SNORD114-17	
RN7SKP250	
	
RNU6-901P	
SNORA75	
	
	
	
RNA5SP269	
	
RN7SKP265	
RNA5SP95	
RNU6-345P	
NLRP7	
	
	
RN7SL40P	
RNU6-147P	
	
RN7SKP162	
RN7SL738P	
RNU7-182P	
RNU6-1205P	
SNORA41B	
RN7SL650P	
	
RNU7-144P	
	
RNA5SP99	
	
RNA5SP264	
RN7SKP58	
	
MIR4685	
	
	
MIR7154	
RNA5SP425	
MIR6746	
MIR4698	
	
MIR6880	
RNU6-217P	
MIR380	
RNU6-231P	
SNORD13E	
MIR654	
MIR6511A3	
RNA5SP140	
RNA5SP207	
MIR6884	
	
MIR4747	
RN7SKP227	
MIR6793	
	
MIR5196	
MIR642A	
	
MIR6802	
RNU4-86P	
	
MIR217	
MIR4432	
SNORD113-8	
	
MIR3132	
	
MIR4326	
RNU7-77P	
RN7SL451P	
MIR5688	
RN7SL173P	
MIR28	
MIR4278	
	
RN7SL614P	
MIR6853	
	
MIR600	
	
MIR6722	
	
MIR503	
RN7SL687P	
MIR891A	
RNU6-1247P	
	
RNA5SP401	
RNU6-848P	
RN7SL400P	
RNU6-1066P	
RNU6-1340P	
RN7SL313P	
	
RN7SKP153	
	
RNU6-282P	
RN7SL146P	
	
	
RN7SL156P	
RNU6-890P	
	
RN7SL66P	
RNU6-861P	
RNU6-950P	
	
RNU1-43P	
RNA5SP345	
RNU6-508P	
RNY4P37	
SNORA80C	
RNU6-693P	
	
RNA5SP300	
	
	
RNU6-425P	
RNU1-129P	
	
RNU6-334P	
	
RN7SL632P	
	
RNU6-582P	
RN7SL802P	
RNU6-288P	
	
RN7SKP117	
RNU6-1322P	
	
RNU6-1129P	
RN7SL503P	
RN7SL108P	
	
RNU4-63P	
RNU1-114P	
	
	
RNU6-81P	
RNU7-105P	
RN7SL670P	
	
RN7SKP137	
SNORA30B	
RN7SL515P	
SNORA64	
RNU6-1055P	
RNU6-622P	
RNU6-657P	
	
	
RN7SL294P	
RNU6-985P	
RNU7-181P	
RN7SL107P	
	
	
	
RNU4-38P	
	
	
	
RN7SKP22	
RNU6-714P	
RNY4P24	
	
RNU6-732P	
	
	
	
RNU6-1275P	
RNU6-210P	
RNU6-658P	
	
	
RNU6-1079P	
	
RNU7-43P	
MIR202	
RNA5SP315	
SNORA35	
MIR4485	
RN7SL174P	
MIR8052	
RNA5SP27	
RNY1P4	
MIR548C	
	
MIR6761	
RN7SL796P	
	
MIR4305	
PRPF31	
RNU6-1220P	
MIR4707	
RN7SKP202	
MIR548Y	
RNU6-844P	
MIR320C2	
RNU6-1326P	
MIR320E	
	
MIR518A1	
RNA5SP391	
RNU6-351P	
MIR4754	
VTRNA1-1	
MIR4262	
	
MIR1285-2	
	
MIR1246	
MIR6890	
MIR198	
MIR4788	
MIR570	
MIR4798	
MIR3688-2	
MIR6131	
MIR449A	
MIR3142	
NLRP2	
OSCAR	
MIR548N	
MIR1302-9	
MIR4474	
MIR1298	
MIR6068	
MIR488	
MIR4480	
	
MIR675	
MIR618	
MIR6773	
	
MIR6780A	
MIR3187	
MIR7-3	
MIR498	
MIR298	
	
MIR3687-2	
MIR3714	
MIR138-1	
RNU6-98P	
MIR2277	
MIR874	
	
MIR3143	
TSEN34	
MIR4643	
MIR6874	
MIR4468	
RNU2-72P	
MIR4674	
SNORD115-28	
	
RN7SL41P	
	
RNA5SP418	
SNORD113-6	
MIR6731	
RNU6-655P	
MIR4424	
MIR6749	
	
MIR4300	
RNA5SP293	
MIR617	
MIR4704	
MIR4511	
RNU6-1284P	
RN7SL644P	
MIR1538	
RN7SL181P	
MIR744	
MIR515-2	
MIR4269	
MIR296	
SNORD48	
MIR564	
RNU6-1287P	
RN7SL218P	
MIR3138	
MIR1305	
	
MIR548AI	
SCARNA21B	
MIR3918	
	
MIR548A3	
RNU6-699P	
MIR3651	
RNA5SP462	
MIR3202-1	
	
RNY3P11	
	
RN7SL804P	
	
RNU6-505P	
RNA5SP331	
RNA5SP279	
RNU6-897P	
	
RNU6ATAC9P	
	
	
RN7SL497P	
RNY3P14	
	
RNA5SP311	
RNU6-524P	
RNU6-161P	
RNU6-453P	
	
	
RNA5SP164	
	
	
RNY4P20	
	
RNU7-116P	
RNU105C	
RNY1P12	
RNU6-344P	
RNU7-176P	
RN7SKP158	
	
RN7SL764P	
RNU6-891P	
RNU6-245P	
RNU6-834P	
	
RNU6-73P	
RNU6-157P	
RN7SL126P	
RN7SKP71	
RNU6-488P	
RN7SL79P	
RNU6-1234P	
SNORA11D	
	
	
RNU6-66P	
RNA5SP31	
RNU6-675P	
RNU6-1292P	
SNORD116-12	
	
RNU6-1080P	
RNA5SP411	
	
	
RNU1-40P	
RN7SL190P	
RNU6-838P	
	
	
RNU6-1122P	
RNU6-1124P	
	
	
SNORD86	
RN7SL672P	
RNU6-958P	
RN7SL536P	
RN7SL69P	
RNU6-1191P	
	
RNU7-154P	
RNU6-928P	
RNU7-156P	
	
	
	
	
	
	
RNU6-421P	
	
	
RNA5SP118	
	
	
	
RNA5SP184	
	
SNORD114-18	
RN7SL659P	
RNU2-70P	
	
SNORA38	
RNU6-758P	
	
SNORD12C	
SNORA49	
SNORA11	
RNU4-46P	
RNU6-715P	
RNU6-46P	
	
RNU1-85P	
	
RNA5SP410	
RNU1-4	
RNA5SP428	
RN7SL168P	
	
RNU6-517P	
RN7SKP244	
	
SNORD104	
RNU6-945P	
	
	
SNORD114-4	
RNU1-142P	
RNU6-236P	
RNU6ATAC32P	
	
SNORA20	
	
RN7SL643P	
RNA5SP33	
RNU1-79P	
RN7SKP44	
RN7SL167P	
	
	
RNU6-575P	
	
RNU6-1092P	
	
RNU6-358P	
RN7SL610P	
	
	
RN7SL741P	
	
RNU6-386P	
RN7SL140P	
SNORD127	
RNA5SP270	
RNU4-6P	
RN7SL377P	
RNA5SP497	
RNU6-1211P	
RN7SL408P	
RNU6-972P	
	
RN7SL343P	
RN7SL290P	
RNA5SP117	
	
RNA5SP23	
RN7SL502P	
RNU6-442P	
RN7SL475P	
	
RNU6-611P	
	
	
RN7SL335P	
	
	
RNU4-8P	
	
	
MAFIP	
	
	
RNA5SP109	
	
	
RNU6-1314P	
RNU6-349P	
	
SNORD115-37	
TFPT	
RNU6-1102P	
	
SNORD115-34	
MIR3116-2	
MIR606	
RN7SKP216	
MIR670	
MIR130A	
	
MIR3163	
RNA5SP201	
MIR770	
MIR376A2	
RNA5SP287	
MIR3177	
MIR548H2	
	
MIR8058	
	
MIR7850	
MIR643	
MIR5001	
RNA5SP149	
MIR663A	
MIR941-4	
MIR3909	
	
MIR4766	
MIRLET7B	
MIR3921	
	
MIR887	
MIR4460	
MIR143	
RN7SKP36	
MIR1271	
MIR129-1	
MIR486-1	
RN7SL690P	
MIR1299	
MIR6857	
NCR1	
	
MIR506	
RNU7-24P	
	
RNU6-727P	
	
	
	
RN7SL334P	
	
	
RN7SL20P	
RNU7-49P	
RN7SKP49	
RN7SKP298	
	
RNY4P19	
TFPT	
RNU6-1227P	
RN7SKP231	
TSEN34	
RNU6-869P	
	
RN7SKP136	
RNU6-6P	
RN7SL621P	
	
RNA5SP181	
	
RNU6-336P	
	
RNU6-999P	
	
	
RNU6-851P	
RN7SKP152	
	
RNU6-1252P	
	
NLRP2	
SNORD96A	
RN7SL547P	
RNU6-13P	
RN7SL331P	
RNU6-572P	
RNU6-1035P	
RNA5SP94	
MIR5191	
MIR141	
MIR8071-2	
RNU6-1217P	
MIR4516	
	
NLRP7	
MIR365A	
MIR132	
RNA5SP507	
MIR4731	
RNU6-933P	
MIR4732	
RNU6-431P	
MIR7108	
RNU5A-3P	
MIR216B	
	
	
RNU6-424P	
MIR6814	
RN7SKP10	
MIR3199-2	
MIR4763	
	
MIR4637	
RNU7-80P	
MIR1275	
RNA5SP512	
MIR6838	
	
MIR6848	
RNA5SP136	
MIR3621	
MIR676	
	
RNU6-1298P	
SNORD115-6	
SNORD84	
	
RNU6-1215P	
	
RNU6-878P	
SNORA38B	
SNORA7A	
	
	
	
	
RNY1P16	
RNU6ATAC39P	
	
RNA5SP115	
	
	
	
	
RN7SKP116	
RNU6-923P	
RN7SL260P	
RNU6-975P	
	
	
	
	
	
RN7SKP95	
	
RNU6-493P	
RNU6-729P	
RNU2-18P	
	
RN7SL429P	
RN7SKP132	
	
	
RNU6-1134P	
NCR1	
RNA5SP76	
	
SNORD115-30	
RNU6-613P	
RNA5SP185	
	
RNA5SP336	
RN7SKP280	
RNU6-1149P	
	
RNU6-241P	
	
RNU6-131P	
RNU6-312P	
SCARNA4	
RNU1-96P	
	
RNU6-461P	
	
SNORD114-3	
RNU6ATAC37P	
SNORD8	
	
RNU6-618P	
RNU6-83P	
	
RN7SL72P	
	
TJP1	
	
	
NLRP7	
	
RN7SL689P	
RNU6-174P	
SNORA18	
RN7SL416P	
	
RNU5A-6P	
RNU6-389P	
RN7SL319P	
RN7SL326P	
RNA5SP443	
	
	
RNY1P5	
RNU2-30P	
MIR9-1	
	
MIR5187	
SNORD38A	
MIR6741	
MIR7162	
	
MIR936	
MIR1260A	
MIR381	
MIR1282	
MIR4713	
MIR1972-1	
MIR4728	
TSEN34	
MIR3591	
MIR199A1	
	
MIR6887	
MIR6730	
MIR518B	
MIR1231	
MIR519A1	
MIR4682	
MIR483	
MIR1245B	
MIR200C	
MIR623	
MIR26B	
MIR6511B2	
MIR5093	
MIR3193	
MIR634	
MIR941-1	
MIR3186	
MIR187	
MIR5591	
MIR1302-11	
MIR4265	
MIR550A1	
MIR3618	
MIR4657	
MIR3684	
MIR378H	
MIR3151	
MIR7159	
MIR548AJ1	
MIR222	
MIR3683	
MIR3672	
MIR548D1	
MIR548AA1	
MIR7112	
MIR891B	
MIR24-1	
MIR32	
RNA5SP324	
MIR4669	
MIR3690	
MIR223	
MIR508	
RNU6-713P	
SNORD32B	
	
	
RNU6-465P	
SCARNA4	
	
RNU6-820P	
ARHGAP11A	
RNU7-104P	
	
RNU6-79P	
RN7SL322P	
	
RN7SL35P	
RNU6-614P	
RNU6-617P	
RNA5SP160	
RNA5SP374	
RNU6-480P	
	
RNU4-31P	
	
SNORA44	
RNU6-371P	
RNA5SP148	
	
SNORD113-5	
RN7SL19P	
RNA5SP172	
RNU6-53P	
RN7SL200P	
	
SNORD71	
RN7SL748P	
RN7SKP236	
	
RNU6-562P	
RNU6-1201P	
RNA5SP350	
RNU6-668P	
RNU6ATAC24P	
	
RNU4-28P	
RN7SL607P	
SNORD116-6	
SCARNA10	
RNA5SP435	
	
SNORD36A	
	
RNU4-14P	
MIR3611	
SNORD3D	
MIR6128	
	
MIR3164	
MIR6756	
	
RN7SL745P	
MIR548X2	
SNORA70	
MIR762	
SNORD41	
	
MIR3182	
RNU7-194P	
MIR6778	
MIR4738	
RNA5SP64	
	
MIR6786	
RNU5E-3P	
MIR6806	
SNORA9	
RN7SL523P	
MIR4435-1	
	
MIR301B	
RNU1-57P	
MIR302C	
